id|Product Name|Brand|Category|Rank|Price|Rating|Weight|Available From|Est. Revenue
8840|USB-C Multi Plug Outlet Extender - ALESTOR 3 Sided Surge Protector Power Strip Wall Adapter Spaced with 5-Outlet Splitter and 4 USB Ports(2 USB C Ports) for Home, Office, ETL Listed, White|Alestor|Electronics|#632|$13.98|4.7|0.529|02/14/23|$75,963
8841|USB Wall Charger, Surge Protector, QINLIANF 5 Outlet Extender with 4 USB Charging Ports ( 4.8A Total) 3-Sided 1680J Power Strip Multi Plug Outlets Wall Adapter Spaced for Home Travel Office, Black|QINLIANF|Electronics|#2,659|$15.95|4.7|0.529|03/16/21|$9,602
8842|Outlet Extender USB Surge Protector - 3 Sided Power Strip Multi Plug Outlets Wall Adapter Spaced with 5-Outlet Splitter and 4 USB Ports (2 USB C Ports) for Home, Office, School, ETL Listed|POWSAV|Electronics|#1,968|$15.49|4.7|0.619|03/27/22|$10,642
8843|2 Prong Power Strip with Rotating Plug, EyGde Multi Plug Outlet Extender, Multiple Outlet Splitter(3 Sided 6 Sockets) and 4 USB Ports, Wall Adapter Surge Protector (1700J) for Travel, Office, White|EyGde|Electronics|#2,118|$15.99|4.5|0.474|05/05/21|$11,337
8844|Multi Plug Outlet Surge Protector Nikleb, 12 Electrical Outlet Extender 3 Sided, Wall Outlet with 4 USB Charging Ports Total 4.8A, Plug Adapter 3 Prong, Charging Station Block Wall Mount Low Profile|nikleb|Tools & Home Improvement|#1,632|$16.99|4.6|0.73|01/22/21|$30,639
8845|Multi Plug Outlet Splitter, TESSAN Surge Protector 5 Outlet Extender with 3 USB Wall Charger, 3-Sided Multiple Plug Expander for Home Office Dorm Room Essentials|TESSAN|Tools & Home Improvement|#813|$16.99|4.7|0.397|07/30/21|$69,029
8846|2 Prong Power Strip, WRXDMC 2 Prong to 3 Prong Outlet Adapter, 5ft Extension Cord with Polarized Plug, 1680J Surge Protector, 5 AC Outlets & 3 USB, Wall Mountable, Ideal for Non-Grounded Outlets|WRXDMC|Electronics|#1,088|$19.99|4.7|0.75|10/11/21|$32,264
8847|Belkin 6-Outlet Wall Surge Protector w/ 2 USB Ports - Wall Mountable with Premium Protection Against Surges - Safe Charge for Mobile Devices, Tablets, Small Appliances & More - 900 Joules|Belkin|Electronics|#3,148|$21.99|4.7|0.659|12/26/12|$14,960
8848|Wine Chiller Electric Wine Cooler Bucket Single Bottle for 750ml Wine or Champagne Iceless Wine Chiller Touch Screen Temperature Controls Kitchen RV Bar Wine Accessory, Gift for Wine Lovers, Black|Beendou|Home & Kitchen|#70,721|$109.99|5.0|5.86|12/18/22|$9,129
8849|Wine Chiller Electric,Cobalance Wine Chillers Bucket for 750ml Red & White Wine or Some Champagne,Stainless Steel Single Bottle Iceless Wine Cooler,Kitchen Bar RV Wine Accessory,Gift for Wine Lovers|Cobalance|Home & Kitchen|#35,201|$123.98|4.5|6.881|06/15/22|$101,788
8850|Wine Chiller Electric,Cobalance Wine Chillers Bucket for 750ml Red & White Wine or Some Champagne,Stainless Steel Single Bottle Iceless Wine Cooler,Kitchen Bar RV Wine Accessory,Gift for Wine Lovers|Cobalance|Home & Kitchen|#14,576|$122.98|4.6|6.662|06/15/22|$230,924
8851|Vacu Vin Active Cooler Wine Elegant - Reusable Wine Bottle Cooler - Black - Wine Cooler Sleeve For Standard Size Bottles - Insulated Wine Bottle Chiller to Keep Wine Cold|VacuVin|Home & Kitchen|#21,593|$22.76|4.3|1.543|06/19/21|$31,363
8852|MegaChef Wine Chiller Electric, Single Bottle, Black, 25oz|Megachef|Home & Kitchen|#216,255|$98.43|3.9|6.79|03/23/22|$950
8853|ROVSUN 18 Bottle Wine Fridge, Freestanding Compressor Wine Cooler Refrigerator, Beverage Wine Chiller with Digital Temperature Control & Double-layer Glass Door for Red White Wine, Champagne, Beer|ROVSUN|Home & Kitchen|#54,118|$189.99|4.6|53.799|09/27/20|$71,626
8854|Koolatron 6 Bottle Wine Cooler, Black, Thermoelectric Wine Fridge, 0.65 cu. ft. (16L), Freestanding Wine Cellar, Red, White and Sparkling Wine Storage for Small Kitchen, Apartment, Condo, RV|Koolatron|Home & Kitchen|#11,064|$109.43|4.6|21.361|12/08/14|$166,101
8855|Koblenz EVFK-04 4-Bottle Free Standing Single Zone Fridge and Chiller Wine Cooler, One Size, Black,750 ML|Koblenz|Home & Kitchen|#98,595|$122.90|4.4|20.018|03/02/20|$16,948
8856|"Ivation 12 Bottle Compressor Wine Cooler Refrigerator w/Lock | Large Freestanding Wine Cellar For Red, White, Champagne or Sparkling Wine | 41f-64f Digital Temperature Control Fridge Glass Door Black"|Ivation|Home & Kitchen|#15,031|$229.99|4.5|43.431|03/18/20|$344,065
8857|Cooper Cooler - Rapid Beverage and Wine Chiller, Automatic Touchpad Wine Bottler Chiller, Silver, for Dormitory|Cooper Cooler|Home & Kitchen|#14,707|$99.99|4.3|7.3|06/19/21|$124,977
8858|"Ivation 12 Bottle Compressor Wine Cooler Refrigerator w/Lock | Large Freestanding Wine Cellar For Red, White, Champagne or Sparkling Wine | 41f-64f Digital Temperature Control Fridge Stainless Steel"|Ivation|Home & Kitchen|#66,269|$269.99|4.5|43.301|06/18/20|$146,605
8859|Mxmoonant Electric Wine Chiller Bottle Cooler, 41°F-64°F Adjustable Temperature Single Bottle for Wine, Champagne|Mxmoonant|Home & Kitchen|#252,392|$129.99||6.329|04/17/23|
8860|12 Bottle Wine Cooler Refrigerator, Compact Mini Wine Fridge with Digital Temperature Control Quiet Operation Thermoelectric Chiller, Freestanding Wine Cellar for Red, White, Champagne|Vehipa|Home & Kitchen|#75,531|$179.99|4.3|28.53|05/31/22|$143,912
8861|Koolatron 24 Bottle Dual Zone Wine Cooler, Black Thermoelectric Wine Fridge, 2.4 cu. ft (68L), Freestanding Wine Refrigerator, Wine Storage for Home Bar, Kitchen, Apartment, Condo|Koolatron|Home & Kitchen|#168,250|$376.65|4.4|60.001|04/19/16|$29,396
8862|Koolatron Urban Series 12 Bottle Wine Cooler, Thermoelectric Wine Fridge, 1 cu. ft. Freestanding Wine Refrigerator for Home Bar, Small Kitchen, Apartment, Condo, Cottage, RV|Koolatron|Home & Kitchen|#169,608|$184.00|4.3|34.701|06/19/21|$3,496
8863|NutriChef PKCWC12 12 Bottle Cooler Refrigerator White and Red Countertop Chiller, Freestanding Compact Mini Wine Fridge with Digital Control, Stainless Steel|NutriChef™Kitchen|Home & Kitchen|#36,843|$219.99|4.5|47.951|10/28/19|$276,747
8864|Pyle Portable Projector Screen - Mobile Projection Screen Stand, Lightweight Carry & Durable Easy Pull Out System for Schools Meeting Conference Indoor Outdoor Use, 40 Inch (PRJTP46), White|PyleUSA|Electronics|#55|$38.15|4.3|3.84|01/24/16|
8865|Pyle Portable Projector Screen Tripod Stand - Mobile Projection Screen , Lightweight Carry & Durable Easy Pull Assemble System for Schools Meeting Conference Indoor Outdoor Use, 40 Inch(PRJTP42)|PyleUSA|Electronics|#95|$59.83|4.2|11.04|12/04/15|$11,753
8866|"TMY Projector, Upgraded 9500 Lumens with 100"" Projector Screen, 1080P Full HD Portable Projector, Mini Movie Projector Compatible with TV Stick Smartphone HDMI USB AV, for Home Cinema Outdoor Movies"|TMY|Electronics|#252|$79.99|4.3|0.04|12/04/19|$365,388
8867|60 Inch 16:9 HD Projector Screen Nell Zimi Portable Foldable Screen Anti-Crease Indoor Outdoor Projector Movies Screen for Home Theater Support Double Sided Projection|Nell Zimi|Electronics|#63|$21.99|3.8|0.25|05/24/19|
8868|40inch Projection Screen, 16:9 40in Projection Screen Thicken Portable Non Crease Foldable Soft White Polyester Projector Curtain Suitable for Home Theater,Conference,Outdoor Camping Movie|Vbestlife|Electronics||$21.99|3.9|||
8869|Portable Projector Screen with Stand, 50 Inch 4:3, Outdoor Projector Screen, Lightweight and Retractable, 1.2 High Gain Wrinkle-Free Video Projection Screens, for Home Cinema, Meeting Presentation.|excelimage|Electronics|#8,980|$68.21|4.4|7.65|03/10/22|$14,324
8870|Mdbebbron 120 inch Projection Screen 16:9 Foldable Anti-Crease Portable Projector Movies Screens for Home Theater Outdoor Indoor Support Double Sided Projection|Mdbebbron|Electronics|#1|$26.99|4.5|2.04|07/05/18|$184,099
8871|"40"" Inch Portable Projection Screen16:9 Small Retractable Floor Standing Mobile Tabletop Screen with Stand Lightweight Carry & Durable for Schools Meeting Indoor Outdoor"|Tecdigbodirect|Electronics||$63.99|4.4|||
8872|Projector Screen with Stand 100 inch Portable Projection Screen 16:9 4K HD Rear Front Projections Movies Screen with Carry Bag for Indoor Outdoor Home Theater Backyard Cinema Travel|SKERELL|Electronics|#2,701|$50.34|4.4|6.3|03/31/19|
8873|Projector Screen and Stand,Towond 150 inch Indoor Outdoor Projection Screen, Portable 16:9 4K HD Rear Front Movie Screen with Carry Bag Wrinkle-Free Design for Home Theater Backyard Cinema|TOWOND-JLFOfficial|Electronics||$119.99|4.3|||
8874|VIVO 50 inch Mini Portable Indoor Outdoor Projector Screen, 50 inch Diagonal Projection, HD 4:3 Projection, 4K 3D 1080P HD Pull Up Foldable Stand Tripod, PS-T-050B|VIVO|Electronics|#219|$59.99|4.2|6.96|10/29/17|$2,099
8875|Screen for Portable Movie Projector 100’’ Projection Screen - HDMI Mini Video Projector Screen 16:9 HD 1080P 4K Foldable Screen Small Home Theater Projector Screen for Party Backyard Cinema Travel|FULLJA|Electronics||$19.99|4.1|||
8876|Projection Screen 100 inch, Washable Projector Screen 16:9 Foldable Anti-Crease Portable Projector Movies Screen for Home Theater Outdoor Indoor Support Double Sided Projection|AAJK|Electronics||$18.55|4.4|||
8877|"Portable Projector Screen and Stand 72"", Indoor Outdoor Movie Screen with Tripod, Light-Weight Projection Screen Retractable Foldable Stand 4:3 Ratio,with Carrier Bag Easy Set-up Mobile and Compact"|TRMESIA|Electronics||$68.66|4.0|||
8878|PURSHE Mini Projector 9500 Lumens, Full HD 1080P Supported Portable Outdoor Movie Projector for iOS, Android, Windows, Compatible with TV Stick/HDMI/Smartphone/PS4/USB [Remote Control Included]|PURSHE|Electronics||$49.99|4.6|||
8879|Projector Screen 84 inch, Taotique 4K Movie Projector Screen 16:9 HD Foldable and Portable Anti-Crease Indoor Outdoor Projection Double Sided Video Projector Screen for Home, Party, Office, Classroom|Taotique|Electronics||$18.99|4.4|||
8880|emotal Dual-Mic AI Noise Cancelling Bluetooth Headset for Cell Phones, 10 Days Standby 30Hrs HD Talktime Bluetooth Earpiece IPX6 Waterproof Ultralight for Driving/Truckers/Business|UltralongStandbyHeadset|Cell Phones & Accessories|#4,625|$39.99|4.1|0.26|11/04/21|$41,011
8881|Otium Bluetooth Headphones, Wireless Earbuds IPX7 Waterproof Sports Earphones with Mic HD Stereo Sweatproof in-Ear Earbuds Gym Running Workout 15 Hour Battery Sound Reduction Headsets|Otium|Electronics|#580|$20.99|4.3|0.24|11/20/15|$40,232
8882|Stiive Bluetooth Headphones, Wireless Sports Earbuds IPX7 Waterproof with Mic, Stereo Sweatproof in-Ear Earphones, Noise Cancelling Headsets for Gym Running Workout, 15 Hours Playtime - GreenBlack|Stiive|Electronics|#551|$19.99|4.4|0.201|11/24/21|$68,995
8883|Gogailen Bone Conduction Headphones,IPX8 Waterproof Swimming Headphones Built-in 32GB MP3 Player Bluetooth 5.3,Wireless Open Ear Headset for Swimming,Running,Cycling,Gym Dark|Gogailen|Electronics|#8,689|$79.95|4.4|0.399|08/15/22|$18,399
8884|PUREROYI Bluetooth Headphones Wireless Earbuds, 100Hrs Playback Over Ear Earphones with Earhooks, Dual-LED Display, IPX7 Waterproof, Ear Buds Built-in Mic Headset for Sports Running Workout Black|PUREROYI|Electronics|#4,651|$29.87|4.5|0.353|03/08/23|$26,125
8885|Muitune Bluetooth Earbuds 120 Hours Extra Long Playback with Microphone Headset, i35 Balanced Armature Drivers Stereo in Ear Wireless Ear Buds, Waterproof Workout Neckband Headphones (Black)|MuituneDirect|Electronics|#2,838|$24.99|4.3|0.311|06/07/22|$20,650
8886|Wireless Earbuds Bluetooth 5.3 Headphones 60 Hrs Playtime Sports Ear buds with Wireless Charging Case & LED Power Display Over-ear Earphones with Earhooks Waterproof Stereo Bass Headset for Workout|CAPOXO|Electronics|#100|$39.99|4.8|0.331|05/13/23|$521,738
8887|TOZO T10 Bluetooth 5.3 Wireless Earbuds with Wireless Charging Case IPX8 Waterproof Stereo Headphones in Ear Built in Mic Headset Premium Sound with Deep Bass for Sport Black (2022 Upgraded)|TOZO|Electronics|#27|$23.99|4.3|0.311|10/04/18|$366,585
8888|GNMN Bluetooth Headphones Wireless Earbuds 48hrs Playback IPX7 Waterproof Earphones Over-Ear Stereo Bass Headset with Earhooks Microphone LED Battery Display for Sports/Workout/Gym Black|GNMN|Electronics|#255|$29.99|4.7|0.311|02/19/23|$193,295
8889|BOLOXA Bluetooth Headphones 5.3 Wireless Earbuds IPX7 Waterproof & 12Hrs Long Battery Over-Ear Stereo Bass Earphones with Earhooks Running Headset with Mic & Storage Bag for Workout Gym Sports Black|BOLOXA|Electronics|#886|$19.99|4.6|0.24|11/06/22|$29,473
8890|Poly Voyager Legend Wireless Headset (Plantronics) - Single-Ear Bluetooth w/Noise-Canceling Mic - Voice Controls - Mute & Volume Buttons - Ergonomic Design -Connect to Mobile/Tablet via Bluetooth -FFP|Poly|Cell Phones & Accessories|#1,078|$49.99|4.2|0.3|06/25/13|$216,514
8891|Dual-Mic AI Noise Cancelling Bluetooth Headset for Cell Phones, 30Hrs HD Talktime 10 Days Standby Wireless Bluetooth Earpiece IPX6 Waterproof Ultra-Light Wireless Headset Truckers/Office/Business|UltralongStandbyHeadset|Cell Phones & Accessories|#21,278|$29.39|4.1|0.24|04/29/22|$3,461
8892|GOLREX Bluetooth Headphones Wireless Earbuds 36Hrs Playtime Wireless Charging Case Digital LED Display Over-Ear Earphones with Earhook Waterproof Headset with Mic for Sport Running Workout Black|GOLREXWIRELESSEARBUDS|Electronics|#707|$25.99|4.6|0.291|10/26/22|$101,353
8893|Soundcore Anker Life U2 Bluetooth Neckband Headphones with 24 H Playtime, 10 mm Drivers, Crystal-Clear Calls with CVC 8.0, USB-C Fast Charging, Foldable & Lightweight Build, IPX7 Waterproof|soundcore|Electronics|#2,661|$49.99|4.3|0.243|03/29/20|$33,043
8894|UooEA Bone Conduction Waterproof Swimming Headphones - IP68 Waterproof Swimming Headphones Inductive Open Ear Wireless Bluetooth Sports Headset with MP3 Play 16G Memory for Running Swimming(Blue)|UooEA|Electronics|#5,669|$89.99|3.3|0.639|04/16/23|$14,039
8895|NANAMI Bluetooth Headset, Bluetooth Earpiece V5.0, 320Hrs Ultralight Headphones with Rotatable Mic, Hands-Free Earphones, Noise Cancelling, in-Ear Earbuds for iPhone Android Cell Phone/Laptop/Trucker|NANAMI|Electronics|#18,140|$22.99|3.8|0.201|10/20/19|$1,816
8896|Conair Travel Hair Dryer with Dual Voltage, 1600W Compact Hair Dryer with Folding Handle, Travel Blow Dryer|conair|Beauty & Personal Care|#526|$14.99|4.6|0.899|06/19/21|$198,627
8897|Conair Hair Dryer with Folding Handle and Retractable Cord, 1875W Travel Hair Dryer, Conair Blow Dryer|conair|Beauty & Personal Care|#4,123|$19.99|4.3|1.519|10/31/12|$64,490
8898|Conair 1875 Watt Compact Dual Voltage Travel Hair Dryer with Folding Handle, Grey|conair|Beauty & Personal Care|#9,393|$26.99|4.5|1.19|01/29/23|$39,474
8899|Yiiho Ionic Hair Dryer – Professional Hair Blow Dryer with Dual Ionic Technology – Powerful 1800W Plasma Hair Dryer with 3 Intelligent Heating Modes – Fast Drying Blow Dryer – No Hair Damage|Yiiho|Beauty & Personal Care|#6,294|$59.97|4.6|1.72|06/21/22|$92,524
8900|LURA Mini Portable Travel Hair Dryer:Dual Voltage Small Lightweight Blow Dryer with EU Plug,1200W Compact Hairdryer with Folding Handle,with Concentrator&Diffuser Attachment,for Women and Men|LURA|Beauty & Personal Care|#7,546|$35.99|4.4|1.21|08/26/21|$67,193
8901|ANIEKIN Hair Dryer, Blow Dryer with Diffuser, 1875W Professional Ionic Hair Dryer for Travel, Portable Hair Dryers & Accessories for Women Curly Hair, Blue|ANIEKIN|Beauty & Personal Care|#1,355|$29.99|4.3|0.461|06/08/22|$159,856
8902|BaBylissPRO Nano Titanium Travel Dryer, Blue|BaBylissPRO|Beauty & Personal Care|#4,188|$34.99|4.4|1.01|06/19/21|$94,783
8903|AIRYOMI Portable Travel Hair Dryer Dual Voltage, Lightweight Small Blow Dryer with EU Plug, 1875W Compact Hairdryer with Folding Handle, Concentrator Attachment Hair Dryer for Women Men Blue|AIRYOMI|Beauty & Personal Care|#26,879|$35.99|4.3|1.321|10/11/22|$10,881
8904|"Revlon Compact Hair Dryer | 1875W Lightweight Design, Perfect for Travel, (Black)"|RevlonConsumerProductsCorp|Beauty & Personal Care|#271|$12.99|4.6|1.19|06/19/21|$224,628
8905|DOOAIR Mini Portable Travel Hair Dryer,Dual Voltage Lightweight Blow Dryer with EU Plug,1875W Professional Hairdryer with Folding Handle ,Concentrator Attachment Hair Dryer for Women Men (white)|DOOAIR|Beauty & Personal Care|#19,633|$33.99|4.2|1.34|11/18/22|$25,984
8906|"Revlon 1875W Compact Folding Handle Hair Dryer | Great for Travel"|RevlonConsumerProductsCorp|Beauty & Personal Care|#4,203|$15.19|4.4|1.281|06/19/21|$39,327
8907|Professional Hair Dryer 800W Lightweight & Compact Blow Dryer Powerful Flow Hair Dryers for Travel and Home Concentrator Nozzle Pink|Orlif|Beauty & Personal Care|#149,391|$32.99|4.1|0.95|11/05/21|$957
8908|Remington Compact Ionic Travel Hair Dryer, (Colors Vary) D5000|Remington|Beauty & Personal Care|#30,655|$16.99|4.7|1.281|06/19/21|$6,490
8909|Lightweight Small Compact Hair Dryer with Folding Handle, Mini Travel Hair Dryer, Professional Salon Negative Ionic Folding Blow Dryer 3 Settings (White)|VeMee|Beauty & Personal Care|#70,110|$26.99|4.5|0.769|06/19/21|$3,428
8910|"Hot Tools Pro Artist 1875W Ionic Compact Hair Dryer | Lightweight, Perfect for Travel"|HOTTOOLS|Beauty & Personal Care|#29,144|$36.68|4.3|1.565|06/19/21|$11,463
8911|Conair miniPRO Tourmaline Ceramic Travel Hair Dryer with Folding Handle, Red|conair|Beauty & Personal Care|#9,966|$22.99|4.6|0.97|12/03/13|$34,149
8912|Conair 124AC 1600 Watt Compact Travel Hair Dryer with Folding Handle|conair|Beauty & Personal Care|#149,646|$23.94|4.5|0.882|04/27/18|
8913|Conair Travel Hair Dryer, 1875W Worldwide Travel Hair Dryer with Smart Voltage Technology and Folding Handle|conair|Beauty & Personal Care|#597|$35.34|4.4|1.649|09/05/18|$279,819
8914|INFINITIPRO BY CONAIR Travel Hair Dryer, 1875W Compact Travel Hair Dryer with Twist Folding Handle, Conair Blow Dryer, Red|conair|Beauty & Personal Care|#1,056|$34.99|4.6|2.18|01/25/11|$428,613
8915|7MAGIC Fast-Drying Hair Dryer, Foldable Ionic Blow Dryer with Storage Bag for Travel, Lightweight Portable Hairdryer for Women & Men, Negative Hair Blow Dryer, 2 Heating/Cold/2 Speed Settings, Green|7MAGIC|Beauty & Personal Care|#23,610|$39.99|4.6|1.68|12/15/22|$23,029
8916|Portable Hair Dryer - 800W Constant Heat Control Hairdryer Protect Hair, with ALCI Safety Plug High Airflow Lightweight Mini Blow Dryer for Home Hotel and Travel|LALASANI|Beauty & Personal Care|#134,371|$39.97|4.3|0.981|11/29/20|$191
8917|7MAGIC Foldable Hair Dryer, Powerful Ionic Blow Dryer for Fast Drying, Travel Hair Blow Dryer with Storage Bag, Lightweight Portable Hairdryer for Women, Cold/2 Heating/2 Speed Settings, Purple|7MAGIC|Beauty & Personal Care|#16,708|$39.99|4.6|1.649|12/15/22|$28,489
8918|Ionic Hair Dryer - KINGDOM CARES Compact Travel Hair Dryer Blow Dryer Portable Hairdryer, Mini & Light Weight & Fast Drying for Women and Men with Cool Air Setting & Concentrator Nozzle Attachment|KINGDOMCARESBEAUTYLLC|Beauty & Personal Care|#78,049|$23.39|4.5|1.83|01/07/23|$5,121
8919|Conair Hair Dryer, 1875W Mid-Size Hair Dryer|conair|Beauty & Personal Care|#1,877|$9.98|4.5|1.131|10/28/14|$60,403
8920|OHJUMP Mini Travel Hair Dryer Blow Dryer with Diffuser,Portable Small Dual Voltage Compact Hairdryer,EU Plug,1875W,Powerful Fast Dry,Folding Handle,Diffuser Hair Dryer(Silvery）|OHJUMP|Beauty & Personal Care|#38,778|$36.99|4.3|1.23|01/04/23|$15,313
8921|"Revlon Crystal C + Ceramic Compact Hair Dryer | Long-Lasting Shine and Less Frizz"|RevlonConsumerProductsCorp|Beauty & Personal Care|#31,779|$29.00|4.4|1.57|09/08/21|$27,048
8922|Hair Dryer Travel Hair Blow Dryer with Folding Handle, Negative Ionic Blow Dryer with Nozzle (M)|BERTA|Beauty & Personal Care|#171,672|$49.99|4.3|1.59|03/23/20|$2,549
8923|Travel Hair Dryer 1200W Folding Handle Lightweight Blow Dryer,Smart Portable 3 Heat Settings Professional Compact Hair Dryer,Fast Drying for Women|dgdgbaby|Beauty & Personal Care|#145,411|$25.99|4.5|0.441|10/26/21|$352
